dataset,kp_case,window,role,joint,case_count,curve_count,mean_target_direction_change_rate_hz,mean_joint_direction_change_rate_hz,mean_target_dominant_freq_hz,mean_joint_dominant_freq_hz,mean_target_extrema_rate_hz,mean_joint_extrema_rate_hz,mean_target_range_rad,mean_joint_range_rad,mean_target_path_rate_radps,mean_joint_path_rate_radps,mean_tracking_err_rms_rad
sim,kp25_kd0.4,touchdown,landing_leg,ankle_roll,1,6,31.269871091114208,10.396835312020206,6.458339492485834,7.500007152564194,30.158758920363955,5.793656318912023,0.13165666666666667,0.05087553833333333,1.715381477185099,0.45421789190609624,0.3608383188953083
sim,kp25_kd0.4,touchdown,landing_leg,hip_pitch,1,6,32.14288779670369,3.492066822357932,7.569451663236085,7.569451663236085,32.14288779670369,1.1904773258038404,0.30927292666666667,0.09800150000000002,3.9474030566004035,0.7028799560328475,0.2208594090021582
sim,kp25_kd0.4,touchdown,landing_leg,hip_roll,1,6,35.71431977411521,2.3809546516076807,7.569451663236085,6.458339492485834,35.71431977411521,2.3809546516076807,0.526857,0.10313021666666666,7.062966577039663,0.7457432270691782,0.6651458373514579
sim,kp25_kd0.4,touchdown,landing_leg,knee_pitch,1,6,24.206372291344753,6.904768489662274,7.569451663236085,7.569451663236085,24.206372291344753,1.1904773258038404,0.12894116666666666,0.04861250000000001,1.2549673873063558,0.4470672517533813,0.18367723973583808
sim,kp25_kd0.4,touchdown,stance_leg,ankle_pitch,1,6,17.1428734915753,12.777789963627887,6.458339492485834,7.569451663236085,16.03176132082505,10.476200467073795,0.18611816666666667,0.039885999999999984,1.5637545865506812,0.3587331992574954,0.06429530884068786
sim,kp25_kd0.4,touchdown,stance_leg,ankle_roll,1,6,21.825417639737072,9.365088296323544,6.458339492485834,7.569451663236085,16.11112647587864,4.761909303215361,0.044017985,0.036898705,0.4403397858137601,0.36845187360531084,0.016326499006578395
sim,kp25_kd0.4,touchdown,stance_leg,hip_pitch,1,6,20.873035779094,2.222224341500502,7.569451663236085,6.458339492485834,19.76192360834375,2.222224341500502,0.2608621666666666,0.17818766666666666,2.828952935994995,1.2802415383937913,0.2692154615115055
sim,kp25_kd0.4,touchdown,stance_leg,hip_roll,1,6,29.60320283498883,2.3809546516076807,11.875011324893308,6.458339492485834,29.60320283498883,1.1904773258038404,0.21463393333333333,0.06792764999999999,2.7001535274480215,0.49554409163529184,0.09826581356342062
sim,kp25_kd0.4,touchdown,stance_leg,knee_pitch,1,6,8.015880660412526,5.714291163858434,6.458339492485834,6.458339492485834,8.015880660412526,3.412701667304342,0.48449749999999997,0.142626,3.8734259162090354,1.2289745053747547,0.18437746775632982
sim,kp35_kd0.5,swing,event_leg,ankle_pitch,1,6,14.28296744422085,8.942893205129579,4.104761265208963,3.063019093853058,12.14907622224988,7.90013271298056,0.3863935666666667,0.22795276666666667,2.415141870532457,1.26007124562194,0.19136995740273063
sim,kp35_kd0.5,swing,event_leg,ankle_roll,1,6,27.99771188588393,16.221341073913873,3.063019093853058,3.063019093853058,25.91219090158589,8.926090912043193,0.4487250166666666,0.07045555223333333,2.4569856746467327,0.4017693974330207,0.15991639206681924
sim,kp35_kd0.5,swing,event_leg,hip_pitch,1,6,20.555314369408237,5.245370405331641,4.0889772929156925,3.063019093853058,20.017640990643898,2.6389783353556484,0.634778,0.18436099999999997,5.078162481913789,0.7901747143491149,0.18053234864768722
sim,kp35_kd0.5,swing,event_leg,hip_roll,1,6,25.63469848546225,10.017221641865142,3.063019093853058,3.063019093853058,22.507435329808303,6.857372220831539,1.6260433333333333,0.09002991833333333,9.296637790283656,0.48391244905845693,0.6251906702775569
sim,kp35_kd0.5,swing,event_leg,knee_pitch,1,6,18.323664351298298,8.94085656354335,3.063019093853058,3.063019093853058,18.323664351298298,7.8823120991010605,0.6532965833333333,0.4025618333333334,3.2045359122595816,1.4446745245186803,0.2669002393527998
sim,kp35_kd0.5,swing,opposite_leg,ankle_pitch,1,6,15.815031077461278,9.511116207687346,3.063019093853058,3.063019093853058,12.622595391048018,6.384871372826516,0.6651510833333333,0.15105666666666667,3.8067493915365613,0.9038596042136877,0.3517290328196294
sim,kp35_kd0.5,swing,opposite_leg,ankle_roll,1,6,20.995228952033603,11.662828043537814,3.063019093853058,3.063019093853058,17.88578641025916,8.453590064038169,0.36959019000000004,0.13776059300000001,1.7011213146928135,0.6798437114254038,0.13771895177806973
sim,kp35_kd0.5,swing,opposite_leg,hip_pitch,1,6,34.658548193644414,3.159849421033601,3.063019093853058,3.063019093853058,34.658548193644414,1.5804338709133576,0.8077461666666665,0.22995233333333334,4.596424206037313,1.0842474769781592,0.27207268663718565
sim,kp35_kd0.5,swing,opposite_leg,hip_roll,1,6,20.538512076321854,5.7504575187163205,3.063019093853058,3.063019093853058,17.37866265528825,3.127263155653944,0.8486723333333334,0.11636114999999998,5.343166498457428,0.6234741555700186,0.3599374995179114
sim,kp35_kd0.5,swing,opposite_leg,knee_pitch,1,6,15.799247105168005,3.159849421033601,3.063019093853058,3.063019093853058,15.799247105168005,0.0,1.0312681666666668,0.4446860000000001,4.712778702923462,1.4907548637149721,0.29613376511602046
