dataset,case_label,diag_csv,step_index,touchdown_side,window,role,joint,phase_bin,norm_phase,pos_target_rad,joint_pos_rad
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,hip_pitch,0,0.0,-0.435868,0.299994
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,hip_pitch,1,0.05,-0.20715629999999996,0.2958325
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,hip_pitch,2,0.1,0.07030540000000007,0.291211
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,hip_pitch,3,0.15,0.3579872,0.2863597
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,hip_pitch,4,0.2,0.4876146,0.2821996
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,hip_pitch,5,0.25,0.5962164999999999,0.277847
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,hip_pitch,6,0.3,0.6909772,0.2737242
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,hip_pitch,7,0.35,0.7721603999999999,0.2703684
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,hip_pitch,8,0.4,0.7247845999999999,0.2688534
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,hip_pitch,9,0.45,0.6876002,0.26850830000000003
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,hip_pitch,10,0.5,0.692573,0.269314
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,hip_pitch,11,0.55,0.6397222999999999,0.2721329
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,hip_pitch,12,0.6,0.5930816,0.27602540000000003
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,hip_pitch,13,0.65,0.5681798,0.2809532
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,hip_pitch,14,0.7,0.6457664,0.2872616
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,hip_pitch,15,0.75,0.709554,0.294433
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,hip_pitch,16,0.8,0.7616034,0.30225640000000004
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,hip_pitch,17,0.85,0.7981063,0.31084680000000003
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,hip_pitch,18,0.9,0.8397764,0.3201272
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,hip_pitch,19,0.95,0.8670205999999999,0.3305009
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,hip_pitch,20,1.0,0.873882,0.342179
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,knee_pitch,0,0.0,0.500195,0.186094
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,knee_pitch,1,0.05,0.4991884,0.1898523
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,knee_pitch,2,0.1,0.495707,0.1943006
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,knee_pitch,3,0.15,0.4915837,0.1994775
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,knee_pitch,4,0.2,0.4947456,0.20592100000000002
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,knee_pitch,5,0.25,0.5207505,0.2135145
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,knee_pitch,6,0.3,0.5521208,0.2219898
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,knee_pitch,7,0.35,0.5740616000000001,0.2315196
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,knee_pitch,8,0.4,0.5761742000000001,0.2435808
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,knee_pitch,9,0.45,0.5738325,0.2558914
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,knee_pitch,10,0.5,0.569958,0.267972
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,knee_pitch,11,0.55,0.5549044999999999,0.28542090000000003
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,knee_pitch,12,0.6,0.5491466,0.30225620000000003
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,knee_pitch,13,0.65,0.5455732,0.3190341
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,knee_pitch,14,0.7,0.5132766000000001,0.33822879999999994
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,knee_pitch,15,0.75,0.49553349999999996,0.362025
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,knee_pitch,16,0.8,0.4868,0.3876236
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,knee_pitch,17,0.85,0.48603700000000005,0.41312669999999996
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,knee_pitch,18,0.9,0.49693919999999997,0.4393198
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,knee_pitch,19,0.95,0.5093785,0.46585799999999994
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,knee_pitch,20,1.0,0.521275,0.492703
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_pitch,0,0.0,0.35,-0.0246271
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_pitch,1,0.05,0.261044,-0.02603473
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_pitch,2,0.1,0.14165183999999997,-0.028248719999999998
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_pitch,3,0.15,0.01074526999999999,-0.03106811
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_pitch,4,0.2,-0.052285040000000026,-0.033891279999999996
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_pitch,5,0.25,-0.10578735,-0.038738449999999994
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_pitch,6,0.3,-0.1490148,-0.04480604
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_pitch,7,0.35,-0.1760831,-0.05190068
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_pitch,8,0.4,-0.1690846,-0.06268244
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_pitch,9,0.45,-0.16674719999999998,-0.07532629999999998
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_pitch,10,0.5,-0.178195,-0.0896336
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_pitch,11,0.55,-0.15480379999999996,-0.10685458000000002
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_pitch,12,0.6,-0.12667511999999997,-0.12492500000000001
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_pitch,13,0.65,-0.09856009,-0.14404
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_pitch,14,0.7,-0.09184562,-0.16559999999999997
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_pitch,15,0.75,-0.08721255,-0.18513449999999998
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_pitch,16,0.8,-0.08001625999999998,-0.2025886
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_pitch,17,0.85,-0.06433051999999999,-0.21686719999999998
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_pitch,18,0.9,-0.055343300000000005,-0.2297328
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_pitch,19,0.95,-0.04644830000000001,-0.24238989999999996
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_pitch,20,1.0,-0.0361877,-0.255083
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_roll,0,0.0,0.554596,-0.0419793
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_roll,1,0.05,0.5441618,-0.0393151
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_roll,2,0.1,0.5315968,-0.03642994
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_roll,3,0.15,0.5172779999999999,-0.03359622
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_roll,4,0.2,0.5020249999999999,-0.032065460000000004
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_roll,5,0.25,0.493107,-0.0293323
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_roll,6,0.3,0.48585039999999996,-0.025552400000000003
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_roll,7,0.35,0.4764123,-0.020358050000000006
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_roll,8,0.4,0.4532828,-0.011378233999999992
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_roll,9,0.45,0.43288530000000003,-0.0013310220000000029
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_roll,10,0.5,0.419173,0.00929817
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_roll,11,0.55,0.40149939999999995,0.01981485100000002
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_roll,12,0.6,0.3842914,0.03224264000000001
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_roll,13,0.65,0.3699637,0.046619909999999994
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_roll,14,0.7,0.3708226,0.06409407999999997
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_roll,15,0.75,0.3639605,0.07656455000000001
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_roll,16,0.8,0.35489039999999994,0.08707890000000003
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_roll,17,0.85,0.3480213,0.09770665
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_roll,18,0.9,0.33850020000000003,0.10772095999999999
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_roll,19,0.95,0.31757540000000006,0.11811059999999998
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,landing_leg,ankle_roll,20,1.0,0.282035,0.129137
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,hip_pitch,0,0.0,-1.34671,-0.496346
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,hip_pitch,1,0.05,-1.277046,-0.5052052
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,hip_pitch,2,0.1,-1.168246,-0.5146776
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,hip_pitch,3,0.15,-1.0338553000000001,-0.5243990999999999
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,hip_pitch,4,0.2,-0.9220324,-0.5328558
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,hip_pitch,5,0.25,-0.8296645,-0.5425584999999999
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,hip_pitch,6,0.3,-0.749962,-0.5528746
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,hip_pitch,7,0.35,-0.6824680000000001,-0.5634782
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,hip_pitch,8,0.4,-0.6068127999999999,-0.5747724000000001
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,hip_pitch,9,0.45,-0.5537494,-0.5849736
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,hip_pitch,10,0.5,-0.532622,-0.593564
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,hip_pitch,11,0.55,-0.48690009999999995,-0.60202
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,hip_pitch,12,0.6,-0.4405146,-0.609556
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,hip_pitch,13,0.65,-0.3926426,-0.6161333999999999
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,hip_pitch,14,0.7,-0.3388378000000001,-0.6210992
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,hip_pitch,15,0.75,-0.306389,-0.6242435
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,hip_pitch,16,0.8,-0.2724775999999999,-0.6261608
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,hip_pitch,17,0.85,-0.21355369999999996,-0.6268321
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,hip_pitch,18,0.9,-0.18068960000000003,-0.6260076000000001
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,hip_pitch,19,0.95,-0.15041230000000005,-0.624071
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,hip_pitch,20,1.0,-0.117793,-0.620984
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,knee_pitch,0,0.0,0.730902,1.13718
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,knee_pitch,1,0.05,0.6881900999999999,1.166034
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,knee_pitch,2,0.1,0.6380382,1.1971159999999998
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,knee_pitch,3,0.15,0.5845342,1.227549
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,knee_pitch,4,0.2,0.5443976,1.244062
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,knee_pitch,5,0.25,0.5040525,1.259325
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,knee_pitch,6,0.3,0.4684354,1.2712500000000002
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,knee_pitch,7,0.35,0.44484680000000004,1.2760799999999999
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,knee_pitch,8,0.4,0.4229226,1.2727439999999999
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,knee_pitch,9,0.45,0.40609049999999997,1.264999
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,knee_pitch,10,0.5,0.395678,1.25319
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,knee_pitch,11,0.55,0.37855249999999996,1.232113
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,knee_pitch,12,0.6,0.360263,1.2079719999999998
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,knee_pitch,13,0.65,0.3457379,1.1793840000000002
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,knee_pitch,14,0.7,0.3590372,1.137902
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,knee_pitch,15,0.75,0.3518315,1.09729
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,knee_pitch,16,0.8,0.3483548000000001,1.0535351999999998
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,knee_pitch,17,0.85,0.37470559999999997,1.0010534
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,knee_pitch,18,0.9,0.3893246,0.9460396
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,knee_pitch,19,0.95,0.3865887,0.8867500000000001
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,knee_pitch,20,1.0,0.36332,0.822322
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,ankle_pitch,0,0.0,-0.41,-0.31102
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,ankle_pitch,1,0.05,-0.41000000000000003,-0.3168153
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,ankle_pitch,2,0.1,-0.3904092,-0.3226102
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,ankle_pitch,3,0.15,-0.3557593,-0.3281958
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,ankle_pitch,4,0.2,-0.3189134,-0.33252740000000003
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,ankle_pitch,5,0.25,-0.28210199999999996,-0.337887
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,ankle_pitch,6,0.3,-0.2489282,-0.344055
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,ankle_pitch,7,0.35,-0.2248139,-0.35121600000000003
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,ankle_pitch,8,0.4,-0.2131322,-0.3558852
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,ankle_pitch,9,0.45,-0.2078879,-0.3607094
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,ankle_pitch,10,0.5,-0.208464,-0.366294
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,ankle_pitch,11,0.55,-0.2034625,-0.3675729
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,ankle_pitch,12,0.6,-0.19066139999999998,-0.368817
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,ankle_pitch,13,0.65,-0.17877089999999998,-0.36962890000000004
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,ankle_pitch,14,0.7,-0.20744219999999997,-0.36800419999999995
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,ankle_pitch,15,0.75,-0.2246175,-0.364324
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,ankle_pitch,16,0.8,-0.24173660000000005,-0.3594346
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,ankle_pitch,17,0.85,-0.27021120000000004,-0.35357770000000005
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,ankle_pitch,18,0.9,-0.2864236,-0.34516420000000003
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,ankle_pitch,19,0.95,-0.30969129999999995,-0.3357657
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,ankle_pitch,20,1.0,-0.345091,-0.325622
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,ankle_roll,0,0.0,0.0145557,-0.0326836
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,ankle_roll,1,0.05,0.01468303,-0.03252078
real,25/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100024.csv,1,left,touchdown,stance_leg,ankle_roll,2,0.1,0.02104764,-0.029967880000000002
