kp_case,dataset,phase,role,side,joint,case_count,curve_count,mean_duration_sec,mean_target_direction_change_rate_hz,mean_joint_direction_change_rate_hz,mean_target_extrema_rate_hz,mean_joint_extrema_rate_hz,mean_target_dominant_freq_hz,mean_joint_dominant_freq_hz,mean_target_range_rad,mean_joint_range_rad,mean_target_path_rate_radps,mean_joint_path_rate_radps,mean_tracking_err_rms_rad
kp25_kd0.4,real,complete_swing,swing_leg,left,hip_pitch,1,2,0.30502521991729736,44.27662829898866,3.322055372977677,44.27662829898866,3.322055372977677,3.2139152139981326,3.2139152139981326,0.97356625,0.259821,7.772165990379127,1.3179062707720675,0.29780438782407226
kp25_kd0.4,real,complete_swing,swing_leg,left,hip_roll,1,2,0.30502521991729736,37.6848475751744,1.4706546077521794,34.36279220219673,0.0,4.9991945233227195,3.2139152139981326,0.9470239999999999,0.08791755,6.202694975613028,0.31496424290930747,0.29942765775333136
kp25_kd0.4,real,complete_swing,swing_leg,left,knee_pitch,1,2,0.30502521991729736,22.492895295897103,3.322055372977677,22.492895295897103,3.322055372977677,3.2139152139981326,3.2139152139981326,0.972244,0.749171,4.977652625800676,3.8931589167089573,0.44258159427767485
kp25_kd0.4,real,complete_swing,swing_leg,right,ankle_pitch,1,3,0.32994914054870605,27.118077447866682,7.4077387494054285,23.017210798181406,4.100866649685275,4.706003125860206,3.1912491459079084,0.3394272333333333,0.5101571333333333,4.503540686878514,2.130185839224082,0.1918262846233004
kp25_kd0.4,real,complete_swing,swing_leg,right,ankle_roll,1,3,0.32994914054870605,38.49378166474333,14.286582682791439,37.69978711477821,13.360590254891193,3.1912491459079084,4.092214751432471,0.6900602666666665,0.18470573333333332,5.657079518341977,1.3051069215126088,0.13377041890677105
kp25_kd0.4,real,complete_swing,swing_leg,right,hip_pitch,1,3,0.32994914054870605,33.999129337403595,5.82085362755064,33.999129337403595,3.3068720997201537,3.1912491459079084,3.1912491459079084,1.0491606666666666,0.2085606666666667,12.188337890271255,0.9710331602678638,0.3231944936870709
kp25_kd0.4,real,complete_swing,swing_leg,right,hip_roll,1,3,0.32994914054870605,32.40893228132245,11.509709377166155,29.102060181602297,4.761759343639818,3.1912491459079084,3.1912491459079084,1.7,0.04576446333333334,11.81678973780082,0.25065965988732836,0.6162364628096452
kp25_kd0.4,real,complete_swing,swing_leg,right,knee_pitch,1,3,0.32994914054870605,35.582702525032026,1.7199869778653654,35.582702525032026,1.7199869778653654,3.1912491459079084,3.1912491459079084,0.8899793333333333,0.9186126666666666,5.2133919397684485,4.356600239559983,0.5116632325980385
kp25_kd0.4,sim,complete_support,support_leg,left,ankle_pitch,1,4,0.47000014781951904,16.296510465624657,9.312512233313274,14.672436889938393,8.618075404934356,2.6724761899715395,2.9412935809726606,0.7246809999999999,0.18043125,4.129202462068653,0.9224274695412465,0.35993754173734915
kp25_kd0.4,sim,complete_support,support_leg,left,ankle_roll,1,4,0.47000014781951904,25.16422050890614,10.550427700020544,21.758752828184257,7.209966439650246,2.6724761899715395,2.6724761899715395,0.5085301675,0.141136975,1.9243618722855076,0.6550711426217466,0.2969326008387054
