dataset,case_label,step_index,window,side,axis,hist_type,bin_label,count,bar,mean_joint_amplitude_rad,mean_amplitude_gain,mean_tracking_err_rms_rad
sim,5008,3,swing,right,pitch,amplitude,"[0.010,0.020)",0,,nan,nan,nan
sim,5008,3,swing,right,pitch,amplitude,"[0.020,0.040)",1,########################,0.061396000000000006,2.9103837311274914,0.5135701474584616
sim,5008,3,swing,right,pitch,amplitude,"[0.040,0.080)",1,########################,0.012268000000000001,0.30218758390336314,0.1759589773763618
sim,5008,3,swing,right,pitch,amplitude,"[0.080,1.000)",1,########################,0.014104000000000005,0.04144296993063358,0.1377125231796356
sim,5008,3,swing,right,roll,frequency,"[0.00,1.00)",0,,nan,nan,nan
sim,5008,3,swing,right,roll,frequency,"[1.00,2.50)",0,,nan,nan,nan
sim,5008,3,swing,right,roll,frequency,"[2.50,5.00)",1,########################,0.0001572999999999991,0.0006572223851699173,0.1279026430962182
sim,5008,3,swing,right,roll,frequency,"[5.00,8.00)",1,########################,0.05131172,0.2373844634277797,0.1373711151862305
sim,5008,3,swing,right,roll,frequency,"[8.00,12.00)",0,,nan,nan,nan
sim,5008,3,swing,right,roll,frequency,"[12.00,20.00)",0,,nan,nan,nan
sim,5008,3,swing,right,roll,frequency,"[20.00,1000.00)",0,,nan,nan,nan
sim,5008,3,swing,right,roll,amplitude,"[0.000,0.005)",0,,nan,nan,nan
sim,5008,3,swing,right,roll,amplitude,"[0.005,0.010)",0,,nan,nan,nan
sim,5008,3,swing,right,roll,amplitude,"[0.010,0.020)",0,,nan,nan,nan
sim,5008,3,swing,right,roll,amplitude,"[0.020,0.040)",0,,nan,nan,nan
sim,5008,3,swing,right,roll,amplitude,"[0.040,0.080)",0,,nan,nan,nan
sim,5008,3,swing,right,roll,amplitude,"[0.080,1.000)",2,########################,0.02573451,0.1190208429064748,0.13263687914122435
sim,5008,3,touchdown,left,pitch,frequency,"[0.00,1.00)",0,,nan,nan,nan
sim,5008,3,touchdown,left,pitch,frequency,"[1.00,2.50)",0,,nan,nan,nan
sim,5008,3,touchdown,left,pitch,frequency,"[2.50,5.00)",1,########################,0.08753500000000003,0.2005085153413582,0.28953485211080127
sim,5008,3,touchdown,left,pitch,frequency,"[5.00,8.00)",0,,nan,nan,nan
sim,5008,3,touchdown,left,pitch,frequency,"[8.00,12.00)",0,,nan,nan,nan
sim,5008,3,touchdown,left,pitch,frequency,"[12.00,20.00)",0,,nan,nan,nan
sim,5008,3,touchdown,left,pitch,frequency,"[20.00,1000.00)",1,########################,0.016347999999999974,nan,0.01486826267591474
sim,5008,3,touchdown,left,pitch,amplitude,"[0.000,0.005)",1,########################,0.016347999999999974,nan,0.01486826267591474
sim,5008,3,touchdown,left,pitch,amplitude,"[0.005,0.010)",0,,nan,nan,nan
sim,5008,3,touchdown,left,pitch,amplitude,"[0.010,0.020)",0,,nan,nan,nan
sim,5008,3,touchdown,left,pitch,amplitude,"[0.020,0.040)",0,,nan,nan,nan
sim,5008,3,touchdown,left,pitch,amplitude,"[0.040,0.080)",0,,nan,nan,nan
sim,5008,3,touchdown,left,pitch,amplitude,"[0.080,1.000)",1,########################,0.08753500000000003,0.2005085153413582,0.28953485211080127
sim,5008,3,touchdown,left,roll,frequency,"[0.00,1.00)",0,,nan,nan,nan
sim,5008,3,touchdown,left,roll,frequency,"[1.00,2.50)",0,,nan,nan,nan
sim,5008,3,touchdown,left,roll,frequency,"[2.50,5.00)",0,,nan,nan,nan
sim,5008,3,touchdown,left,roll,frequency,"[5.00,8.00)",0,,nan,nan,nan
sim,5008,3,touchdown,left,roll,frequency,"[8.00,12.00)",0,,nan,nan,nan
sim,5008,3,touchdown,left,roll,frequency,"[12.00,20.00)",3,########################,0.03460033333333332,1.3002516112051934,0.1591735896308811
sim,5008,3,touchdown,left,roll,frequency,"[20.00,1000.00)",0,,nan,nan,nan
sim,5008,3,touchdown,left,roll,amplitude,"[0.000,0.005)",0,,nan,nan,nan
sim,5008,3,touchdown,left,roll,amplitude,"[0.005,0.010)",0,,nan,nan,nan
sim,5008,3,touchdown,left,roll,amplitude,"[0.010,0.020)",0,,nan,nan,nan
sim,5008,3,touchdown,left,roll,amplitude,"[0.020,0.040)",3,########################,0.03460033333333332,1.3002516112051934,0.1591735896308811
sim,5008,3,touchdown,left,roll,amplitude,"[0.040,0.080)",0,,nan,nan,nan
sim,5008,3,touchdown,left,roll,amplitude,"[0.080,1.000)",0,,nan,nan,nan
sim,5008,3,touchdown,right,pitch,frequency,"[0.00,1.00)",0,,nan,nan,nan
sim,5008,3,touchdown,right,pitch,frequency,"[1.00,2.50)",0,,nan,nan,nan
sim,5008,3,touchdown,right,pitch,frequency,"[2.50,5.00)",1,########################,0.11852599999999996,0.6786914721224925,0.037786614041052956
sim,5008,3,touchdown,right,pitch,frequency,"[5.00,8.00)",0,,nan,nan,nan
sim,5008,3,touchdown,right,pitch,frequency,"[8.00,12.00)",0,,nan,nan,nan
sim,5008,3,touchdown,right,pitch,frequency,"[12.00,20.00)",0,,nan,nan,nan
sim,5008,3,touchdown,right,pitch,frequency,"[20.00,1000.00)",0,,nan,nan,nan
sim,5008,3,touchdown,right,pitch,amplitude,"[0.000,0.005)",0,,nan,nan,nan
sim,5008,3,touchdown,right,pitch,amplitude,"[0.005,0.010)",0,,nan,nan,nan
sim,5008,3,touchdown,right,pitch,amplitude,"[0.010,0.020)",0,,nan,nan,nan
sim,5008,3,touchdown,right,pitch,amplitude,"[0.020,0.040)",0,,nan,nan,nan
sim,5008,3,touchdown,right,pitch,amplitude,"[0.040,0.080)",0,,nan,nan,nan
sim,5008,3,touchdown,right,pitch,amplitude,"[0.080,1.000)",1,########################,0.11852599999999996,0.6786914721224925,0.037786614041052956
sim,5008,3,touchdown,right,roll,frequency,"[0.00,1.00)",0,,nan,nan,nan
sim,5008,3,touchdown,right,roll,frequency,"[1.00,2.50)",0,,nan,nan,nan
sim,5008,3,touchdown,right,roll,frequency,"[2.50,5.00)",0,,nan,nan,nan
sim,5008,3,touchdown,right,roll,frequency,"[5.00,8.00)",0,,nan,nan,nan
sim,5008,3,touchdown,right,roll,frequency,"[8.00,12.00)",1,############,0.00803736,nan,0.0016790682117794281
sim,5008,3,touchdown,right,roll,frequency,"[12.00,20.00)",2,########################,0.00392547,nan,0.0017166706992690645
sim,5008,3,touchdown,right,roll,frequency,"[20.00,1000.00)",0,,nan,nan,nan
sim,5008,3,touchdown,right,roll,amplitude,"[0.000,0.005)",1,############,0.00320653,nan,0.0016789667608234536
sim,5008,3,touchdown,right,roll,amplitude,"[0.005,0.010)",2,########################,0.006340885,nan,0.0017167214247470518
sim,5008,3,touchdown,right,roll,amplitude,"[0.010,0.020)",0,,nan,nan,nan
sim,5008,3,touchdown,right,roll,amplitude,"[0.020,0.040)",0,,nan,nan,nan
sim,5008,3,touchdown,right,roll,amplitude,"[0.040,0.080)",0,,nan,nan,nan
sim,5008,3,touchdown,right,roll,amplitude,"[0.080,1.000)",0,,nan,nan,nan
sim,5008,4,swing,left,pitch,frequency,"[0.00,1.00)",0,,nan,nan,nan
sim,5008,4,swing,left,pitch,frequency,"[1.00,2.50)",0,,nan,nan,nan
sim,5008,4,swing,left,pitch,frequency,"[2.50,5.00)",1,########################,0.07483899999999999,0.21180449425482537,0.5153294548252516
sim,5008,4,swing,left,pitch,frequency,"[5.00,8.00)",0,,nan,nan,nan
sim,5008,4,swing,left,pitch,frequency,"[8.00,12.00)",0,,nan,nan,nan
sim,5008,4,swing,left,pitch,frequency,"[12.00,20.00)",1,########################,0.022782000000000024,0.04319435754507711,0.25948928043466457
sim,5008,4,swing,left,pitch,frequency,"[20.00,1000.00)",0,,nan,nan,nan
sim,5008,4,swing,left,pitch,amplitude,"[0.000,0.005)",0,,nan,nan,nan
sim,5008,4,swing,left,pitch,amplitude,"[0.005,0.010)",0,,nan,nan,nan
sim,5008,4,swing,left,pitch,amplitude,"[0.010,0.020)",0,,nan,nan,nan
sim,5008,4,swing,left,pitch,amplitude,"[0.020,0.040)",0,,nan,nan,nan
sim,5008,4,swing,left,pitch,amplitude,"[0.040,0.080)",0,,nan,nan,nan
sim,5008,4,swing,left,pitch,amplitude,"[0.080,1.000)",2,########################,0.04881050000000001,0.12749942589995122,0.3874093676299581
sim,5008,4,swing,left,roll,frequency,"[0.00,1.00)",0,,nan,nan,nan
sim,5008,4,swing,left,roll,frequency,"[1.00,2.50)",0,,nan,nan,nan
sim,5008,4,swing,left,roll,frequency,"[2.50,5.00)",1,########,0.28659908,0.711095983800854,0.05898038987159889
sim,5008,4,swing,left,roll,frequency,"[5.00,8.00)",0,,nan,nan,nan
sim,5008,4,swing,left,roll,frequency,"[8.00,12.00)",1,########,0.0027710000000000234,0.12214581680331595,0.12735111776632876
sim,5008,4,swing,left,roll,frequency,"[12.00,20.00)",0,,nan,nan,nan
sim,5008,4,swing,left,roll,frequency,"[20.00,1000.00)",3,########################,0.008662059666666657,nan,0.0936773826471441
sim,5008,4,swing,left,roll,amplitude,"[0.000,0.005)",1,############,0.003115179,nan,0.0036438736737644545
sim,5008,4,swing,left,roll,amplitude,"[0.005,0.010)",2,########################,0.011435499999999987,nan,0.13869413713383394
sim,5008,4,swing,left,roll,amplitude,"[0.010,0.020)",0,,nan,nan,nan
sim,5008,4,swing,left,roll,amplitude,"[0.020,0.040)",1,############,0.0027710000000000234,0.12214581680331595,0.12735111776632876
sim,5008,4,swing,left,roll,amplitude,"[0.040,0.080)",0,,nan,nan,nan
sim,5008,4,swing,left,roll,amplitude,"[0.080,1.000)",1,############,0.28659908,0.711095983800854,0.05898038987159889
sim,5008,4,swing,right,pitch,frequency,"[0.00,1.00)",0,,nan,nan,nan
sim,5008,4,swing,right,pitch,frequency,"[1.00,2.50)",1,############,0.09845600000000002,0.17489359585610043,0.23095658010622028
sim,5008,4,swing,right,pitch,frequency,"[2.50,5.00)",0,,nan,nan,nan
sim,5008,4,swing,right,pitch,frequency,"[5.00,8.00)",0,,nan,nan,nan
sim,5008,4,swing,right,pitch,frequency,"[8.00,12.00)",0,,nan,nan,nan
sim,5008,4,swing,right,pitch,frequency,"[12.00,20.00)",2,########################,0.01234600000000001,0.33733524166015005,0.5227149812282587
sim,5008,4,swing,right,pitch,frequency,"[20.00,1000.00)",1,############,0.00456899999999999,0.1376702422562369,0.5416528021728187
sim,5008,4,swing,right,pitch,amplitude,"[0.000,0.005)",0,,nan,nan,nan
sim,5008,4,swing,right,pitch,amplitude,"[0.005,0.010)",0,,nan,nan,nan
sim,5008,4,swing,right,pitch,amplitude,"[0.010,0.020)",0,,nan,nan,nan
sim,5008,4,swing,right,pitch,amplitude,"[0.020,0.040)",3,########################,0.00975366666666667,0.2707802418588457,0.5290275882097787
sim,5008,4,swing,right,pitch,amplitude,"[0.040,0.080)",0,,nan,nan,nan
sim,5008,4,swing,right,pitch,amplitude,"[0.080,1.000)",1,########,0.09845600000000002,0.17489359585610043,0.23095658010622028
sim,5008,4,swing,right,roll,frequency,"[0.00,1.00)",0,,nan,nan,nan
sim,5008,4,swing,right,roll,frequency,"[1.00,2.50)",0,,nan,nan,nan
sim,5008,4,swing,right,roll,frequency,"[2.50,5.00)",0,,nan,nan,nan
sim,5008,4,swing,right,roll,frequency,"[5.00,8.00)",1,######,0.0024117599999999998,0.17450270462695247,0.005974901862840083
sim,5008,4,swing,right,roll,frequency,"[8.00,12.00)",1,######,0.019350150000000003,0.9389776044659081,0.025253583350779776
sim,5008,4,swing,right,roll,frequency,"[12.00,20.00)",4,########################,0.004322900000000001,0.08510392351715579,0.07003287844899327
sim,5008,4,swing,right,roll,frequency,"[20.00,1000.00)",2,############,0.0030387999999999978,0.1294315986271846,0.10578806402364198
sim,5008,4,swing,right,roll,amplitude,"[0.000,0.005)",0,,nan,nan,nan
sim,5008,4,swing,right,roll,amplitude,"[0.005,0.010)",1,########,0.002426,nan,0.008023467008144299
sim,5008,4,swing,right,roll,amplitude,"[0.010,0.020)",3,########################,0.002128586666666666,0.1573927088974821,0.05834992641209528
sim,5008,4,swing,right,roll,amplitude,"[0.020,0.040)",2,################,0.010231825000000003,0.49149473108670905,0.057076454058408894
sim,5008,4,swing,right,roll,amplitude,"[0.040,0.080)",1,########,0.004302899999999998,0.09983989976333005,0.12156168381983416
sim,5008,4,swing,right,roll,amplitude,"[0.080,1.000)",1,########,0.011552799999999998,0.0726477882695026,0.10414828887579478
sim,5008,4,touchdown,left,pitch,frequency,"[0.00,1.00)",0,,nan,nan,nan
sim,5008,4,touchdown,left,pitch,frequency,"[1.00,2.50)",0,,nan,nan,nan
sim,5008,4,touchdown,left,pitch,frequency,"[2.50,5.00)",0,,nan,nan,nan
sim,5008,4,touchdown,left,pitch,frequency,"[5.00,8.00)",1,########################,0.004699999999999982,0.1006251605720643,0.016075164201684266
sim,5008,4,touchdown,left,pitch,frequency,"[8.00,12.00)",0,,nan,nan,nan
sim,5008,4,touchdown,left,pitch,frequency,"[12.00,20.00)",1,########################,0.00848199999999999,nan,0.01444843549489011
sim,5008,4,touchdown,left,pitch,frequency,"[20.00,1000.00)",1,########################,0.011220000000000008,nan,0.017882774449173144
sim,5008,4,touchdown,left,pitch,amplitude,"[0.000,0.005)",1,########################,0.011220000000000008,nan,0.017882774449173144
sim,5008,4,touchdown,left,pitch,amplitude,"[0.005,0.010)",1,########################,0.00848199999999999,nan,0.01444843549489011
sim,5008,4,touchdown,left,pitch,amplitude,"[0.010,0.020)",0,,nan,nan,nan
sim,5008,4,touchdown,left,pitch,amplitude,"[0.020,0.040)",0,,nan,nan,nan
sim,5008,4,touchdown,left,pitch,amplitude,"[0.040,0.080)",1,########################,0.004699999999999982,0.1006251605720643,0.016075164201684266
sim,5008,4,touchdown,left,pitch,amplitude,"[0.080,1.000)",0,,nan,nan,nan
sim,5008,4,touchdown,left,roll,frequency,"[0.00,1.00)",0,,nan,nan,nan
sim,5008,4,touchdown,left,roll,frequency,"[1.00,2.50)",0,,nan,nan,nan
sim,5008,4,touchdown,left,roll,frequency,"[2.50,5.00)",0,,nan,nan,nan
sim,5008,4,touchdown,left,roll,frequency,"[5.00,8.00)",0,,nan,nan,nan
sim,5008,4,touchdown,left,roll,frequency,"[8.00,12.00)",1,########################,0.01398017,0.7279681655789803,0.001684564565707362
sim,5008,4,touchdown,left,roll,frequency,"[12.00,20.00)",1,########################,0.00256436,nan,0.0012602681268186538
sim,5008,4,touchdown,left,roll,frequency,"[20.00,1000.00)",1,########################,0.0003751500000000003,nan,0.0018112979922972367
sim,5008,4,touchdown,left,roll,amplitude,"[0.000,0.005)",2,########################,0.001469755,nan,0.0015357830595579451
sim,5008,4,touchdown,left,roll,amplitude,"[0.005,0.010)",0,,nan,nan,nan
sim,5008,4,touchdown,left,roll,amplitude,"[0.010,0.020)",1,############,0.01398017,0.7279681655789803,0.001684564565707362
sim,5008,4,touchdown,left,roll,amplitude,"[0.020,0.040)",0,,nan,nan,nan
sim,5008,4,touchdown,left,roll,amplitude,"[0.040,0.080)",0,,nan,nan,nan
sim,5008,4,touchdown,left,roll,amplitude,"[0.080,1.000)",0,,nan,nan,nan
sim,5008,4,touchdown,right,pitch,frequency,"[0.00,1.00)",0,,nan,nan,nan
sim,5008,4,touchdown,right,pitch,frequency,"[1.00,2.50)",0,,nan,nan,nan
sim,5008,4,touchdown,right,pitch,frequency,"[2.50,5.00)",0,,nan,nan,nan
sim,5008,4,touchdown,right,pitch,frequency,"[5.00,8.00)",1,########################,0.03635099999999997,nan,0.6300300966390415
sim,5008,4,touchdown,right,pitch,frequency,"[8.00,12.00)",0,,nan,nan,nan
sim,5008,4,touchdown,right,pitch,frequency,"[12.00,20.00)",1,########################,0.009052999999999978,0.11372115517479593,0.569687812461176
sim,5008,4,touchdown,right,pitch,frequency,"[20.00,1000.00)",1,########################,0.014432,0.47248322147651023,0.63884953785405
sim,5008,4,touchdown,right,pitch,amplitude,"[0.000,0.005)",1,########################,0.03635099999999997,nan,0.6300300966390415
sim,5008,4,touchdown,right,pitch,amplitude,"[0.005,0.010)",0,,nan,nan,nan
sim,5008,4,touchdown,right,pitch,amplitude,"[0.010,0.020)",0,,nan,nan,nan
sim,5008,4,touchdown,right,pitch,amplitude,"[0.020,0.040)",1,########################,0.014432,0.47248322147651023,0.63884953785405
sim,5008,4,touchdown,right,pitch,amplitude,"[0.040,0.080)",1,########################,0.009052999999999978,0.11372115517479593,0.569687812461176
sim,5008,4,touchdown,right,pitch,amplitude,"[0.080,1.000)",0,,nan,nan,nan
sim,5008,4,touchdown,right,roll,frequency,"[0.00,1.00)",0,,nan,nan,nan
sim,5008,4,touchdown,right,roll,frequency,"[1.00,2.50)",0,,nan,nan,nan
sim,5008,4,touchdown,right,roll,frequency,"[2.50,5.00)",0,,nan,nan,nan
sim,5008,4,touchdown,right,roll,frequency,"[5.00,8.00)",0,,nan,nan,nan
sim,5008,4,touchdown,right,roll,frequency,"[8.00,12.00)",1,########################,0.0230902,0.1735713748778471,0.1890311521579975
sim,5008,4,touchdown,right,roll,frequency,"[12.00,20.00)",1,########################,0.0024772999999999983,0.11242568640798722,0.09839498134912673
sim,5008,4,touchdown,right,roll,frequency,"[20.00,1000.00)",1,########################,0.0023907000000000025,nan,0.07677828590717127
sim,5008,4,touchdown,right,roll,amplitude,"[0.000,0.005)",0,,nan,nan,nan
sim,5008,4,touchdown,right,roll,amplitude,"[0.005,0.010)",1,########################,0.0023907000000000025,nan,0.07677828590717127
sim,5008,4,touchdown,right,roll,amplitude,"[0.010,0.020)",0,,nan,nan,nan
sim,5008,4,touchdown,right,roll,amplitude,"[0.020,0.040)",1,########################,0.0024772999999999983,0.11242568640798722,0.09839498134912673
sim,5008,4,touchdown,right,roll,amplitude,"[0.040,0.080)",0,,nan,nan,nan
sim,5008,4,touchdown,right,roll,amplitude,"[0.080,1.000)",1,########################,0.0230902,0.1735713748778471,0.1890311521579975
sim,5008,5,swing,left,pitch,frequency,"[0.00,1.00)",0,,nan,nan,nan
sim,5008,5,swing,left,pitch,frequency,"[1.00,2.50)",0,,nan,nan,nan
sim,5008,5,swing,left,pitch,frequency,"[2.50,5.00)",1,############,0.13659500000000002,0.7792115186053543,0.03970548096555288
sim,5008,5,swing,left,pitch,frequency,"[5.00,8.00)",0,,nan,nan,nan
sim,5008,5,swing,left,pitch,frequency,"[8.00,12.00)",1,############,0.047401,0.2582696299847984,0.13537530462446487
sim,5008,5,swing,left,pitch,frequency,"[12.00,20.00)",0,,nan,nan,nan
sim,5008,5,swing,left,pitch,frequency,"[20.00,1000.00)",2,########################,0.008162000000000003,0.20104242931353103,0.03808649666325756
sim,5008,5,swing,left,pitch,amplitude,"[0.000,0.005)",1,############,0.00479099999999999,nan,0.008749834817488464
sim,5008,5,swing,left,pitch,amplitude,"[0.005,0.010)",0,,nan,nan,nan
sim,5008,5,swing,left,pitch,amplitude,"[0.010,0.020)",0,,nan,nan,nan
sim,5008,5,swing,left,pitch,amplitude,"[0.020,0.040)",0,,nan,nan,nan
sim,5008,5,swing,left,pitch,amplitude,"[0.040,0.080)",1,############,0.011533000000000015,0.20104242931353103,0.06742315850902665
sim,5008,5,swing,left,pitch,amplitude,"[0.080,1.000)",2,########################,0.09199800000000001,0.5187405742950764,0.08754039279500887
sim,5008,5,swing,left,roll,frequency,"[0.00,1.00)",0,,nan,nan,nan
sim,5008,5,swing,left,roll,frequency,"[1.00,2.50)",0,,nan,nan,nan
sim,5008,5,swing,left,roll,frequency,"[2.50,5.00)",0,,nan,nan,nan
sim,5008,5,swing,left,roll,frequency,"[5.00,8.00)",1,############,0.00109728,0.040012441897396646,0.012172213460176703
sim,5008,5,swing,left,roll,frequency,"[8.00,12.00)",1,############,0.03939627,0.5338234947394437,0.061564962855176805
sim,5008,5,swing,left,roll,frequency,"[12.00,20.00)",2,########################,0.055048910000000006,0.27501906868175047,0.07728327233478648
sim,5008,5,swing,left,roll,frequency,"[20.00,1000.00)",1,############,0.007360134,nan,0.013552883553047497
sim,5008,5,swing,left,roll,amplitude,"[0.000,0.005)",2,########################,0.004914827,nan,0.016966864588927256
sim,5008,5,swing,left,roll,amplitude,"[0.005,0.010)",0,,nan,nan,nan
sim,5008,5,swing,left,roll,amplitude,"[0.010,0.020)",0,,nan,nan,nan
sim,5008,5,swing,left,roll,amplitude,"[0.020,0.040)",1,############,0.00109728,0.040012441897396646,0.012172213460176703
sim,5008,5,swing,left,roll,amplitude,"[0.040,0.080)",1,############,0.03939627,0.5338234947394437,0.061564962855176805
sim,5008,5,swing,left,roll,amplitude,"[0.080,1.000)",1,############,0.10762830000000001,0.27501906868175047,0.13418569904476593
sim,5008,5,swing,right,pitch,frequency,"[0.00,1.00)",0,,nan,nan,nan
sim,5008,5,swing,right,pitch,frequency,"[1.00,2.50)",0,,nan,nan,nan
sim,5008,5,swing,right,pitch,frequency,"[2.50,5.00)",0,,nan,nan,nan
sim,5008,5,swing,right,pitch,frequency,"[5.00,8.00)",1,############,0.05933699999999997,nan,0.6652766926085883
sim,5008,5,swing,right,pitch,frequency,"[8.00,12.00)",2,########################,0.045979500000000006,0.1742653971283567,0.4779545113945458
sim,5008,5,swing,right,pitch,frequency,"[12.00,20.00)",1,############,0.033274000000000026,1.8701663669064732,0.6905471689886217
sim,5008,5,swing,right,pitch,frequency,"[20.00,1000.00)",1,############,0.0023159999999999847,nan,0.7201116103653655
sim,5008,5,swing,right,pitch,amplitude,"[0.000,0.005)",1,############,0.05933699999999997,nan,0.6652766926085883
