dataset,case_label,diag_csv,step_index,touchdown_side,window,side,axis,touchdown_time_sec,lag_samples,lag_ms,corr,raw_sample_count,aligned_sample_count,target_range_rad,joint_range_rad,target_path_rad,joint_path_rad,joint_hp_rms_rad,joint_vel_rms_radps,joint_direction_change_rate_hz,joint_extrema_rate_hz,joint_dominant_freq_hz,aligned_tracking_err_rms_rad,aligned_tracking_err_hp_rms_rad,aligned_tracking_err_path_rad
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,5,right,touchdown,right,pitch,1778045947.7683032,2,19.999980926513672,0.34313000317844294,15,13,0.08615699999999998,0.06999699999999998,0.101132,0.06999699999999998,0.0028359697553516357,0.6047839174490429,0.0,0.0,7.6923150282709685,0.6308506514806326,0.011703592854210954,0.16354100000000016
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,6,left,swing,left,roll,1778045948.0883052,2,19.999980926513672,0.4389780958997997,32,30,0.4267173,0.055438299999999996,0.6289167600000001,0.09761799999999998,0.004775046126776075,0.7451395460142279,10.344837451812682,6.896558301208454,3.333336512250753,0.15636126150535767,0.031043682616559105,0.5723708400000002
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,6,left,swing,left,pitch,1778045948.0883052,5,49.99995231628418,0.19189250450944167,32,27,0.25873650000000004,0.16806699999999997,0.8072852,0.27450899999999995,0.005819238596670482,1.3201810318916911,7.6923150282709685,3.8461575141354842,3.70370723583417,0.06159568118374258,0.039967630251432455,0.6576742000000001
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,6,left,swing,right,roll,1778045948.0883052,3,29.999971389770508,0.6439941351804502,32,29,0.41498379999999996,0.07478467999999999,0.5661930399999998,0.16471791,0.004916850704480003,0.8607498780020875,10.714295932234563,10.714295932234563,6.896558301208454,0.2880402212606094,0.009990890648203575,0.5222503499999998
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,6,left,swing,right,pitch,1778045948.0883052,20,199.99980926513672,0.1877047850602432,32,12,0.03459599999999996,0.09787499999999999,0.03459599999999996,0.148714,0.01186065624535434,1.8425719828396268,18.181835521367745,18.181835521367745,8.333341280626883,0.7267181458387656,0.013602749311338872,0.17908000000000013
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,6,left,touchdown,left,roll,1778045948.0883052,5,49.99995231628418,-0.11710222439154591,16,11,0.10952899999999999,0.0721441,0.11634300000000009,0.0740978,0.004255585292988401,0.8305672787636031,10.000009536752259,10.000009536752259,9.090917760683872,0.42503968931178715,0.008759371098526501,0.09825697999999994
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,6,left,touchdown,left,pitch,1778045948.0883052,0,0.0,-0.2357951664011281,16,16,0.32023650000000004,0.095723,0.4301607500000001,0.095723,0.003112884398156261,0.6706617934801445,0.0,0.0,6.250005960470162,0.3976567723498599,0.022246496322318895,0.5072697500000001
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,6,left,touchdown,right,roll,1778045948.0883052,2,19.999980926513672,0.8147886665895829,16,14,0.02476416,0.03409422,0.036210099999999995,0.034094219999999995,0.0014869225189161714,0.3007474331121975,0.0,0.0,7.142863954823042,0.0123488543405081,0.001971711748292976,0.029538219999999994
sim,2504,t27_tracking_lag_b1_diag_20260506_133905_2504.csv,6,left,touchdown,right,pitch,1778045948.0883052,3,29.999971389770508,0.5487385528329306,16,13,0.06174099999999999,0.025052999999999992,0.08643099999999998,0.026964999999999906,0.0019127764980508537,0.2806035715170182,16.666682561253765,8.333341280626883,7.6923150282709685,0.008750074632648744,0.005443525024530737,0.06567000000000006
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,1,left,swing,left,roll,1778045425.262834,12,119.99130249023438,0.6599712585349314,34,22,0.4127223,0.1570209,0.42318589999999995,0.23578872,0.008782964177721517,1.5632854628437045,19.048999704793697,19.048999704793697,9.091568040924264,0.09138617528665875,0.012287401352083813,0.3560206200000001
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,1,left,swing,left,pitch,1778045425.262834,13,129.9905776977539,0.5598294233988617,34,21,0.15720699999999999,0.26494779999999996,0.22624299999999997,0.4114806,0.017150110115937176,3.0650607120030804,15.001087267525035,15.001087267525035,4.762249926198424,0.17714403668767348,0.018666028143041958,0.47238559999999985
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,1,left,swing,right,roll,1778045425.262834,10,99.99275207519531,0.8250901053346624,34,24,0.23204039999999998,0.0540745,0.36333509999999997,0.07067375000000001,0.0023619471645889615,0.4870322663137995,8.696282473927557,8.696282473927557,4.166968685423621,0.08591317753957842,0.011725166830085322,0.31493485
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,1,left,swing,right,pitch,1778045425.262834,5,49.996376037597656,0.6446039881205576,34,29,0.549951,0.149515,1.151854,0.16509500000000005,0.0044012618339828394,1.0323218637377554,3.571687444648818,0.0,3.448525808626445,0.1919213427718807,0.054190482323808735,1.0794550000000003
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,1,left,touchdown,left,roll,1778045425.262834,4,39.997100830078125,-0.007086750005185438,15,11,0.07136799999999999,0.022243000000000013,0.08198299999999992,0.044329000000000035,0.0032941831496034546,0.5105561610763314,10.000724845016691,0.0,9.091568040924264,0.22937646051553842,0.011983535475018856,0.08864199999999989
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,1,left,touchdown,left,pitch,1778045425.262834,0,0.0,0.0,15,15,0.0,0.048886999999999986,0.0,0.048886999999999986,0.0018198198174188493,0.37822783955871375,0.0,0.0,6.667149896677794,0.2514639205109419,0.001819819817418851,0.048886999999999986
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,1,left,touchdown,right,roll,1778045425.262834,4,39.997100830078125,0.4455636902289724,15,11,0.02953472,0.02281161,0.03217988,0.02281161,0.0012114826789890638,0.2700240174246459,0.0,0.0,9.091568040924264,0.0032634985101379667,0.0011191503634319067,0.015359869999999992
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,1,left,touchdown,right,pitch,1778045425.262834,4,39.997100830078125,0.48287554336643773,15,11,0.09320800000000001,0.07550699999999999,0.09320800000000001,0.07550699999999999,0.0034617074472510605,0.763950345657706,0.0,0.0,9.091568040924264,0.006994350999849163,0.0030623515109456283,0.03328700000000012
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,2,right,swing,left,roll,1778045425.6128368,4,39.997100830078125,0.8131377029898486,32,28,0.4384439,0.1892918,0.5365897599999999,0.24973628000000006,0.006499366283679061,1.3576857494511534,18.51986082410498,14.815888659283987,3.571687444648818,0.15518887333539352,0.009234934731797304,0.38198709999999997
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,2,right,swing,left,pitch,1778045425.6128368,13,129.9905776977539,1.1316847012517481,32,19,0.4858935,0.10281200000000001,0.857226,0.13055399999999995,0.004830709248835379,0.8399900415578808,11.111916494462989,5.555958247231494,5.263539392114048,0.19339611867121165,0.04724222747794741,0.9026819999999999
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,2,right,swing,right,roll,1778045425.6128368,1,9.999275207519531,0.8473913547160675,32,31,0.248681,0.1418305,0.5495064599999999,0.25289089,0.010209057976463305,1.6529940970120003,10.000724845016691,10.000724845016691,3.226040272586029,0.04899243733065704,0.00999637773305801,0.36642831
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,2,right,swing,right,pitch,1778045425.6128368,16,159.9884033203125,0.5005922578991865,32,16,0.20154999999999998,0.110627,0.258051,0.189677,0.018371626814513552,2.256059795127207,6.667149896677794,6.667149896677794,6.250453028135431,0.07112390596654193,0.018615348936642347,0.35038199999999997
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,2,right,touchdown,left,roll,1778045425.6128368,3,29.997825622558594,0.9738935541210587,14,11,0.01719159,0.015002680000000001,0.020121290000000003,0.015389880000000002,0.0008703589978786761,0.18007826328677892,0.0,0.0,9.091568040924264,0.001680537196366902,0.0008184933324651594,0.00884581
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,2,right,touchdown,left,pitch,1778045425.6128368,0,0.0,0.8283360337738173,14,14,0.08616000000000001,0.03181299999999998,0.08826300000000004,0.047788,0.0028649983908760382,0.43763585217973094,7.6928652653974545,0.0,7.143374889297636,0.023992922740734546,0.003025933915958843,0.06821900000000003
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,2,right,touchdown,right,roll,1778045425.6128368,3,29.997825622558594,0.49081134339466254,14,11,0.195512,0.002520300000000003,0.195512,0.003489900000000004,0.0002215075719400307,0.03985659437534427,10.000724845016691,0.0,9.091568040924264,0.11875573393136549,0.01077843885990177,0.1939613
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,2,right,touchdown,right,pitch,1778045425.6128368,3,29.997825622558594,-0.24749093140208744,14,11,0.21082299999999998,0.047070999999999974,0.21082299999999998,0.047070999999999974,0.0022328270133036136,0.47207316835008273,0.0,0.0,9.091568040924264,0.08955711545102986,0.0140539235840849,0.25789399999999996
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,3,left,swing,left,roll,1778045425.9128406,6,59.99565124511719,0.6859150302707947,32,26,0.4989213,0.03433976,0.52627838,0.06295803999999999,0.0028736595249567926,0.39025325290106977,16.001159752026705,16.001159752026705,3.8464326326987273,0.11162676778005558,0.03791747228723329,0.505340562
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,3,left,swing,left,pitch,1778045425.9128406,8,79.99420166015625,0.49263271380843243,32,24,0.19740599999999997,0.18481899999999998,0.328032,0.28507000000000005,0.011004867783666635,1.7258742675217147,13.044423710891335,13.044423710891335,4.166968685423621,0.08474302823413656,0.017096539365664416,0.3228059999999999
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,3,left,swing,right,roll,1778045425.9128406,10,99.99275207519531,0.9166582686275191,32,22,0.2890002,0.04283619,0.506833,0.055122790000000005,0.0022600291215591874,0.4301678945413632,9.524499852396849,4.762249926198424,9.091568040924264,0.1427097153799098,0.016335589808735566,0.4821835299999999
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,3,left,swing,right,pitch,1778045425.9128406,5,49.996376037597656,0.7033682884394448,32,27,0.7592829999999999,0.125255,1.505461,0.20701400000000003,0.00659111253560086,0.9988923935323782,11.539297898096182,11.539297898096182,3.7039721648209967,0.3393629287603814,0.05242202219422837,1.5822789999999998
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,3,left,touchdown,left,roll,1778045425.9128406,4,39.997100830078125,0.9505575947933365,15,11,0.03204299999999999,0.1319362,0.049434000000000033,0.1319362,0.006532072190634213,1.4109067231538837,0.0,0.0,9.091568040924264,0.2809029231239359,0.007444219051426517,0.14850419999999998
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,3,left,touchdown,left,pitch,1778045425.9128406,4,39.997100830078125,-0.10799457956649643,15,11,0.24589591000000002,0.07726899999999998,0.24589591,0.07726899999999998,0.003943788327582733,0.7788421938595557,0.0,0.0,9.091568040924264,0.17859287022954498,0.01423765394545897,0.32316490999999997
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,3,left,touchdown,right,roll,1778045425.9128406,3,29.997825622558594,0.714861938559653,15,12,0.00968601,0.009024071,0.026154379999999998,0.014078641,0.0013744302291845314,0.1714511671460825,27.274704122772793,9.091568040924264,8.333937370847242,0.0025810966048845888,0.0012201417777831047,0.018268379
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,3,left,touchdown,right,pitch,1778045425.9128406,2,19.998550415039062,0.6391303855912357,15,13,0.10409999999999997,0.072266,0.10409999999999997,0.072266,0.003211979940098988,0.6269830358469465,0.0,0.0,7.6928652653974545,0.016333856928289963,0.0032199450512279543,0.03695599999999993
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,4,right,swing,left,roll,1778045426.272838,3,29.997825622558594,0.7811105454963562,33,30,0.44475814,0.21514011800000002,0.47992263000000007,0.28321111919999997,0.006716697439311469,1.523461186161196,10.345577425879336,6.89705161725289,3.333574948338897,0.14346688182154718,0.007577024789208481,0.34273837679999997
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,4,right,swing,left,pitch,1778045426.272838,11,109.99202728271484,0.37306663739832685,33,22,0.714796,0.145945,1.18019,0.30287299999999995,0.01307611664802483,2.0148264379856866,19.048999704793697,14.286749778595272,4.545784020462132,0.4957878209645019,0.05711096881027585,1.155465
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,4,right,swing,right,roll,1778045426.272838,3,29.997825622558594,0.496518908409016,33,30,0.3847519,0.032014780400000005,0.83797557,0.05721044080000001,0.0016357684152535506,0.28289961892931237,17.242629043132226,3.448525808626445,3.333574948338897,0.1158199199481415,0.03476724375287207,0.8237227939999998
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,4,right,swing,right,pitch,1778045426.272838,2,19.998550415039062,0.14804164265203887,33,31,0.672493,0.2604168,1.204997,0.46555259999999987,0.0123317499979746,2.1913010518985496,10.000724845016691,10.000724845016691,3.226040272586029,0.3501965500352407,0.03979992075376441,1.047758
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,4,right,touchdown,left,roll,1778045426.272838,2,19.998550415039062,0.7866966178960824,14,12,0.022876340000000002,0.012652556,0.0315043,0.013120243800000002,0.0009176927208292293,0.15306971783624096,0.0,0.0,8.333937370847242,0.0035251225455846715,0.001994918545407445,0.023986062799999996
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,4,right,touchdown,left,pitch,1778045426.272838,0,0.0,0.7968722505771025,14,14,0.04802400000000001,0.028249999999999997,0.06719899999999995,0.03648399999999996,0.001965936103538065,0.3184862562525855,7.6928652653974545,7.6928652653974545,7.143374889297636,0.017703472564927568,0.003732034201285338,0.06673899999999994
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,4,right,touchdown,right,roll,1778045426.272838,1,9.999275207519531,0.11337395231962917,14,13,0.16807300000000003,0.0171435,0.20964500000000003,0.0326796,0.0024851536741765847,0.33727778301448963,8.333937370847242,8.333937370847242,7.6928652653974545,0.2415831213677425,0.01239219264539993,0.20093780000000003
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,4,right,touchdown,right,pitch,1778045426.272838,2,19.998550415039062,0.5338287932207053,14,12,0.061929999999999985,0.061282,0.061929999999999985,0.061282,0.0027612105247962135,0.583508573908985,0.0,0.0,8.333937370847242,0.627202023121272,0.012341740001201022,0.12321199999999999
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,5,left,swing,left,roll,1778045426.5928369,1,9.999275207519531,0.3466324768754825,32,31,0.46122019999999997,0.03156984,0.71199038,0.07334914349999999,0.0022194610213527536,0.3658832655832184,13.334299793355587,3.333574948338897,3.226040272586029,0.16132650861077524,0.03527736647169908,0.6806158154999999
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,5,left,swing,left,pitch,1778045426.5928369,4,39.997100830078125,0.26836456533227654,32,28,0.268291,0.18724,0.7911780000000002,0.29181,0.006162854144224584,1.3795813417573939,7.407944329641993,7.407944329641993,3.571687444648818,0.058244242744301705,0.035323422252588894,0.634906
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,5,left,swing,right,roll,1778045426.5928369,3,29.997825622558594,0.7661871092683316,32,29,0.3724769,0.0877088,0.6453443599999998,0.18231000000000003,0.005189265598832755,0.9671788139204595,17.85843722324409,14.286749778595272,3.448525808626445,0.2003685677241819,0.012496796654731357,0.53726888
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,5,left,swing,right,pitch,1778045426.5928369,7,69.99492645263672,0.31466766568863674,32,25,0.52276,0.11234900000000003,0.602811,0.3095230000000001,0.011894420531713837,1.78257277893621,16.667874741694483,16.667874741694483,4.000289938006676,0.6703835818853912,0.040226121000407275,0.8319220000000002
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,5,left,touchdown,left,roll,1778045426.5928369,3,29.997825622558594,0.09239592804551905,14,11,0.05418200000000001,0.1673788,0.07300899999999999,0.1673788,0.00710336864779557,1.6920024764684618,0.0,0.0,9.091568040924264,0.31628676333870154,0.005571078638298546,0.12085920000000003
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,5,left,touchdown,left,pitch,1778045426.5928369,3,29.997825622558594,-0.24335268566038656,14,11,0.174564,0.06008899999999995,0.2783957999999999,0.06008899999999995,0.0030006688220539177,0.6044246724365435,0.0,0.0,9.091568040924264,0.22669349150215223,0.022361763759038825,0.3105648000000001
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,5,left,touchdown,right,roll,1778045426.5928369,1,9.999275207519531,0.6670983907569119,14,13,0.01510739,0.022826489999999998,0.027847598,0.0240512,0.0012943557721069173,0.23253088127678032,8.333937370847242,0.0,7.6928652653974545,0.007522170680389487,0.0015771188499394458,0.026433681199999996
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,5,left,touchdown,right,pitch,1778045426.5928369,2,19.998550415039062,0.7736889751993126,14,12,0.078538,0.04610800000000004,0.08036399999999999,0.04610800000000004,0.002952634449054847,0.4699605827579464,0.0,0.0,8.333937370847242,0.011158712896208048,0.003675459334760957,0.03960200000000014
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,6,right,swing,left,roll,1778045426.972846,2,19.998550415039062,0.7639782152265345,33,31,0.44082160000000004,0.23351815,0.46101369000000014,0.33508194999999996,0.0065331498248569955,1.5622956373027987,10.000724845016691,10.000724845016691,3.226040272586029,0.14172871902629885,0.006500242628065174,0.3836093599999999
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,6,right,swing,left,pitch,1778045426.972846,12,119.99130249023438,0.35072022770220185,33,21,0.5196419999999999,0.15070999999999998,0.8840560799999999,0.28182300000000005,0.013435001414599518,2.0730962558750092,20.001449690033382,5.000362422508346,4.762249926198424,0.5430053768472218,0.06204495609110181,0.91357108
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,6,right,swing,right,roll,1778045426.972846,3,29.997825622558594,0.3470262082660572,33,30,0.3892379,0.021170033,0.8894737800000001,0.067429616,0.002044382314682315,0.3205461981712571,20.69115485175867,13.79410323450578,3.333574948338897,0.09695102173697089,0.0343474895712606,0.854865182
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,6,right,swing,right,pitch,1778045426.972846,3,29.997825622558594,0.2004126302831202,33,30,0.685226,0.314522,1.0833279999999996,0.5105050000000001,0.014275144817540034,2.5457871922287145,3.448525808626445,3.448525808626445,3.333574948338897,0.25631530277700354,0.039432456547338596,0.9505482
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,6,right,touchdown,left,roll,1778045426.972846,2,19.998550415039062,0.8158786338115802,14,12,0.02414359,0.01336059,0.02981291,0.014241390000000001,0.0009780777516630156,0.16102969233029382,9.091568040924264,0.0,8.333937370847242,0.00364576545824464,0.0016307026482392075,0.017568311999999996
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,6,right,touchdown,left,pitch,1778045426.972846,0,0.0,0.7057882392668053,14,14,0.037248,0.034109,0.06097800000000003,0.041534000000000015,0.0025358220668967083,0.3817760293569823,7.6928652653974545,7.6928652653974545,7.143374889297636,0.016782751904857562,0.003440342013550166,0.05899600000000005
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,6,right,touchdown,right,roll,1778045426.972846,3,29.997825622558594,0.554563167143044,14,11,0.175157,0.00941778,0.182932,0.01834346,0.0019526325928669614,0.255009638718193,10.000724845016691,10.000724845016691,9.091568040924264,0.22413491878210165,0.011312642908388574,0.1772859
sim,3505,t27_tracking_lag_b1_diag_20260506_133024_3505.csv,6,right,touchdown,right,pitch,1778045426.972846,0,0.0,0.5527194944244866,14,14,0.09799200000000002,0.03744699999999998,0.197559,0.03744699999999998,0.0015622636273780958,0.31237070191864486,0.0,0.0,7.143374889297636,0.43399395621384274,0.013404581052727713,0.18368799999999996
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,left,roll,1778046114.0419912,8,79.99801635742188,0.8638162606297192,33,25,0.5365296,0.1515754,0.5510451000000001,0.19192734,0.008095144958390857,1.3477629109461937,16.667079935784336,12.500309951838252,4.000099184588241,0.11123613991265814,0.03139814154520478,0.45207972
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,left,pitch,1778046114.0419912,10,99.99752044677734,0.5493533455007213,33,23,0.17451299999999997,0.177842,0.26694399999999996,0.3281179999999999,0.012922948194895272,2.1017545837678475,13.63670176564173,13.63670176564173,4.347933896291567,0.11791174161265888,0.016825554786773885,0.3940919999999999
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,right,roll,1778046114.0419912,10,99.99752044677734,1.0417670268814012,33,23,0.30365149999999996,0.0326846,0.4611453,0.05259800999999999,0.001980703041234533,0.3511087829410575,13.63670176564173,9.09113451042782,4.347933896291567,0.1874270296459978,0.016097636308669,0.44116348999999994
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,swing,right,pitch,1778046114.0419912,5,49.99876022338867,0.878948207198513,33,28,0.76,0.13784,1.556347,0.25529300000000005,0.00897339363574693,1.3628775438627023,11.111386623856225,7.407591082570817,3.5715171290966437,0.26689317290260867,0.0513077387545418,1.5044039999999996
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,left,roll,1778046114.0419912,5,49.99876022338867,0.08654689425527536,16,11,0.019240000000000035,0.05865299999999998,0.053465000000000096,0.05865299999999998,0.003489895773877093,0.6445682898334565,0.0,0.0,9.09113451042782,0.1796693524381536,0.006928169638652374,0.07576000000000008
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,left,pitch,1778046114.0419912,5,49.99876022338867,-0.2159619818328533,16,11,0.20315399999999997,0.08628199999999997,0.20315399999999997,0.08628199999999997,0.004250102071468859,0.8798284332024311,0.0,0.0,9.09113451042782,0.11146939373168353,0.015594925862804332,0.2894359999999999
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,right,roll,1778046114.0419912,3,29.999256134033203,0.49336805901156583,16,13,0.02071063,0.01374521,0.032266277999999995,0.016807469999999998,0.0008921730713992224,0.1712245617640652,8.333539967892168,8.333539967892168,7.6924984319004635,0.003225844021913192,0.0018303861745449458,0.023903648000000007
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,1,left,touchdown,right,pitch,1778046114.0419912,3,29.999256134033203,0.711682648594309,16,13,0.125946,0.10407899999999998,0.125946,0.10407899999999998,0.004984888037039169,0.931908525285356,0.0,0.0,7.6924984319004635,0.01042961319070331,0.0031112911197023123,0.041051000000000004
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,2,right,swing,left,roll,1778046114.382012,3,29.999256134033203,0.9421347330721894,34,31,0.44166130000000003,0.27159,0.5158858100000002,0.40709674,0.009403997229376786,2.0719734593290626,13.33366394862747,6.666831974313735,3.225886439184065,0.12372653087774023,0.005906851715555989,0.2873372900000002
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,2,right,swing,left,pitch,1778046114.382012,10,99.99752044677734,0.3855645959961633,34,24,0.746955,0.12980400000000003,1.50234,0.342173,0.013225252730694876,1.9358883897234902,17.391735585166266,17.391735585166266,4.166769983946084,0.3953982423238273,0.046792235697223516,1.543401
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,2,right,swing,right,roll,1778046114.382012,2,19.99950408935547,0.19229934226268305,34,32,0.40613,0.049651299999999995,1.0078916800000002,0.08499473999999996,0.002909651794780533,0.4936190778200971,22.581205074288455,12.90354575673626,3.125077487959563,0.08487556931140525,0.04588875966198294,1.0190571798
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,2,right,swing,right,pitch,1778046114.382012,19,189.99528884887695,0.09596197560439376,34,15,0.23689290000000002,0.13846199999999997,0.23689290000000002,0.138462,0.012933224879392068,1.9400474756436223,0.0,0.0,6.666831974313735,0.1044841452780341,0.017402119081672635,0.37535490000000005
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,2,right,touchdown,left,roll,1778046114.382012,2,19.99950408935547,0.7887321520978077,15,13,0.024594949999999997,0.01757586,0.030577839,0.01757586,0.0010667614770343142,0.17692798262717171,0.0,0.0,7.6924984319004635,0.003943599274953714,0.002205839967163943,0.023251961
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,2,right,touchdown,left,pitch,1778046114.382012,0,0.0,0.7540071028471457,15,15,0.069575,0.027303999999999995,0.085337,0.051687999999999956,0.003643331391290015,0.5006299862763987,7.143034258193287,7.143034258193287,6.666831974313735,0.020425958565838058,0.0037779938434870284,0.07419299999999995
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,2,right,touchdown,right,roll,1778046114.382012,2,19.99950408935547,0.10925060820784654,15,13,0.20558700000000002,0.0257759,0.23839600000000005,0.032819299999999996,0.002887543871332535,0.40726226820934286,8.333539967892168,0.0,7.6924984319004635,0.2020936728339494,0.014504537883627596,0.22747770000000003
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,2,right,touchdown,right,pitch,1778046114.382012,3,29.999256134033203,0.8247478005274987,15,12,0.11666699999999997,0.05503399999999997,0.15903799999999996,0.05503399999999997,0.002476206126656222,0.5256073197307539,0.0,0.0,8.333539967892168,0.5335602877869879,0.011194451204188778,0.16079
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,3,left,swing,left,roll,1778046114.7019968,8,79.99801635742188,0.8949260497110285,33,25,0.3859137,0.052431599999999995,0.53384397,0.11378708199999998,0.005402208132777668,0.7227924317710575,16.667079935784336,12.500309951838252,4.000099184588241,0.0602807754287625,0.04428306650207304,0.52953563
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,3,left,swing,left,pitch,1778046114.7019968,6,59.998512268066406,0.26918546687144945,33,27,0.252584,0.19054600000000002,0.6113009999999999,0.319666,0.008506743591067421,1.632687846014479,11.538747647850695,11.538747647850695,3.7037955412854084,0.07562258287364616,0.025800618391015686,0.5989530000000001
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,3,left,swing,right,roll,1778046114.7019968,2,19.99950408935547,0.7166592865852405,33,31,0.3523343,0.0917409,0.6580463099999999,0.18923236000000002,0.00532703013959679,0.9541247781278576,16.667079935784336,6.666831974313735,3.225886439184065,0.1667070885686395,0.014541045762157532,0.591605364
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,3,left,swing,right,pitch,1778046114.7019968,6,59.998512268066406,0.6995665342727801,33,27,0.76,0.11719299999999999,0.991641,0.24268299999999993,0.007650963735191276,1.1747124121034864,19.23124607975116,19.23124607975116,3.7037955412854084,0.5533658828077095,0.03920203309113346,0.9727480000000001
sim,4005,t27_tracking_lag_b1_diag_20260506_134153_4005.csv,3,left,touchdown,left,roll,1778046114.7019968,4,39.99900817871094,0.6792968379005287,15,11,0.05515300000000001,0.1507619,0.08538399999999996,0.1507619,0.007543815951836585,1.6326328897413427,0.0,0.0,9.09113451042782,0.24163497760721084,0.006464803631280886,0.12149589999999996
