dataset,case_label,diag_csv,step_index,touchdown_side,window,side,axis,touchdown_time_sec,lag_samples,lag_ms,corr,tracking_lag_ms,xcorr_coeff,range_gain_phase,joint_vel_rms_radps,target_vel_rms_radps,velocity_self_excitation_ratio,joint_lock_flag,raw_sample_count,aligned_sample_count,target_range_rad,joint_range_rad,target_path_rad,joint_path_rad,joint_hp_rms_rad,joint_direction_change_rate_hz,target_direction_change_rate_hz,joint_extrema_rate_hz,joint_dominant_freq_hz,target_dominant_freq_hz,f_modal_candidate_hz,freq_gap_hz,amplitude_gain,aligned_tracking_err_rms_rad,aligned_tracking_err_hp_rms_rad,aligned_tracking_err_path_rad,step_risk_score,step_accumulation_score,risk_tags,overall_status
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,1,left,touchdown,right,roll,1778046258.257408,3,29.996395111083984,0.4445809905856045,29.996395111083984,0.4445809905856045,0.7498734837792295,0.229701479767447,0.3301065194785144,0.6958404824306949,0,14,11,0.02659738,0.01994467,0.028392340000000005,0.02035952,0.0009482911259173233,0.0,10.001201774047404,0.0,9.092001612770366,9.092001612770366,9.092001612770366,0.0,0.7498734837792295,0.00333997535451849,0.0011659451176476165,0.015286160000000007,27.85,1,high_tracking_err;warn,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,1,left,touchdown,right,pitch,1778046258.257408,3,29.996395111083984,0.5852511313126727,29.996395111083984,0.5852511313126727,0.9483695306436631,0.758458232416434,0.8580732462166931,0.8839084958778648,0,14,11,0.078597,0.074539,0.078597,0.074539,0.00366848884921546,0.0,0.0,0.0,9.092001612770366,9.092001612770366,9.092001612770366,0.0,0.9483695306436631,0.00859780076531202,0.0014612635839981736,0.018115999999999965,27.85,1,high_tracking_err;warn,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,2,right,swing,left,roll,1778046258.6174128,4,39.99519348144531,0.9549907939689644,39.99519348144531,0.9549907939689644,0.6483150899808915,2.577256585669785,3.2314301990179195,0.7975591075595729,0,32,28,0.4382875,0.28414839999999997,0.5730012879999999,0.43542529999999996,0.01325236171275824,18.52074402601371,22.22489283121645,14.816595220810967,3.5718577764455013,3.5718577764455013,3.5718577764455013,0.0,0.6483150899808915,0.10792263326186864,0.008691387476846361,0.31753171799999996,20.99,1,high_tracking_err,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,2,right,swing,left,pitch,1778046258.6174128,5,49.99399185180664,0.942990773962516,49.99399185180664,0.942990773962516,0.1712465981513908,1.5810773699313994,9.126462703938499,0.17324098297679888,0,32,27,0.7212989999999999,0.12352000000000002,1.4907770000000002,0.32033800000000007,0.009941020483337918,15.386464267765236,11.539848200823927,15.386464267765236,3.704148805202742,3.704148805202742,3.704148805202742,0.0,0.1712465981513908,0.21164306801166172,0.039834793548476334,1.4053630000000001,20.99,1,high_tracking_err,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,2,right,swing,right,roll,1778046258.6174128,1,9.998798370361328,0.9343310995940095,9.998798370361328,0.9343310995940095,0.5582133155240524,1.8272005291431426,3.1918157793349806,0.5724642822349361,0,32,31,0.2591907,0.1446837,0.6168378,0.26320747,0.012016444190900146,16.668669623412338,23.336137472777274,13.334935698729872,3.2261941206604527,3.2261941206604527,9.678582361981357,6.452388241320905,0.5582133155240524,0.04416961399361636,0.009978121856548752,0.3915799299999999,20.99,1,high_tracking_err,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,2,right,swing,right,pitch,1778046258.6174128,2,19.997596740722656,0.4330544834290481,19.997596740722656,0.4330544834290481,0.569053915202345,1.7311820302228882,3.157240763060761,0.5483211956710606,0,32,30,0.19172699999999998,0.109103,0.66596,0.319066,0.012353850430375644,10.346070800738692,27.58952213530318,10.346070800738692,3.333733924682468,3.333733924682468,3.333733924682468,0.0,0.569053915202345,0.056030668851382935,0.018848182867414562,0.5859100000000002,20.99,1,high_tracking_err,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,2,right,touchdown,left,roll,1778046258.6174128,3,29.996395111083984,1.0858197432542382,29.996395111083984,1.0858197432542382,0.8881318801686842,0.25315352116489653,0.34615533507420077,0.7313292487912438,0,16,13,0.027388499999999996,0.024324600000000002,0.03346059999999999,0.024921400000000003,0.001346072036057079,0.0,16.668669623412338,0.0,7.693232133882618,7.693232133882618,7.693232133882618,0.0,0.8881318801686842,0.0022799429317334413,0.0010721305553027358,0.01582954,20.99,1,high_tracking_err,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,2,right,touchdown,left,pitch,1778046258.6174128,0,0.0,0.8972589168602548,0.0,0.8972589168602548,0.5257932529869978,0.7460198229912604,1.0602763741002894,0.7036088337102717,0,16,16,0.13466699999999998,0.07080700000000001,0.13495799999999997,0.09111200000000003,0.0045233782229487755,6.667467849364936,0.0,0.0,6.250751108779627,6.250751108779627,6.250751108779627,0.0,0.5257932529869978,0.032106098800500506,0.00323010911092907,0.083874,20.99,1,high_tracking_err,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,2,right,touchdown,right,roll,1778046258.6174128,4,39.99519348144531,0.46846537235442204,39.99519348144531,0.46846537235442204,0.0474005877880707,0.10550275710927222,2.386768043358399,0.04420318824145989,0,16,12,0.23096760000000002,0.010948,0.2309676,0.010948,0.0003747858737854468,0.0,0.0,0.0,8.334334811706169,8.334334811706169,8.334334811706169,0.0,0.0474005877880707,0.10838872533715549,0.01273281841043618,0.2200196,20.99,1,high_tracking_err,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,2,right,touchdown,right,pitch,1778046258.6174128,5,49.99399185180664,0.24803303513824546,49.99399185180664,0.24803303513824546,0.22995630369190254,0.4570523430763916,2.2780592882005206,0.2006323300906823,0,16,11,0.195211,0.044889999999999985,0.2022826,0.044889999999999985,0.0024575880502018532,0.0,20.002403548094808,0.0,9.092001612770366,9.092001612770366,9.092001612770366,0.0,0.22995630369190254,0.2721958551053491,0.014550519607605774,0.240101,20.99,1,high_tracking_err,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,3,left,swing,left,roll,1778046258.9173946,8,79.99038696289062,0.9657934447365278,79.99038696289062,0.9657934447365278,0.3983905545429987,1.5344628478727482,5.718022441628086,0.2683555133854708,0,34,26,0.43273290000000003,0.1723967,0.4956664,0.2221183,0.009618226251932621,16.001922838475846,24.002884257713767,12.001442128856883,7.693232133882618,7.693232133882618,7.693232133882618,0.0,0.3983905545429987,0.0674377416623245,0.03688332786246041,0.45765868000000004,30.0,2,high_tracking_err;warn,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,3,left,swing,left,pitch,1778046258.9173946,7,69.9915885925293,0.24161650485671618,69.9915885925293,0.24161650485671618,0.8525786363656456,1.697690045745382,3.7811186767162797,0.4489914733963718,0,34,27,0.22626299999999996,0.19290700000000002,0.6271589999999998,0.3244850000000001,0.009603861108208588,11.539848200823927,11.539848200823927,11.539848200823927,3.704148805202742,3.704148805202742,7.408297610405484,3.704148805202742,0.8525786363656456,0.06923370853667121,0.025897619381726803,0.6240919999999999,30.0,2,high_tracking_err;warn,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,3,left,swing,right,roll,1778046258.9173946,9,89.98918533325195,0.8249145057740969,89.98918533325195,0.8249145057740969,0.19981891339435495,0.5985257354281945,3.7695823632552488,0.15877773125809447,0,34,25,0.3022863,0.06040252,0.6662189399999999,0.08512484,0.0031852036679032845,16.668669623412338,12.501502217559255,12.501502217559255,4.000480709618961,4.000480709618961,4.000480709618961,0.0,0.19981891339435495,0.12239919794562142,0.02171734938344839,0.6183893399999999,30.0,2,high_tracking_err;warn,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,3,left,swing,right,pitch,1778046258.9173946,5,49.99399185180664,0.5170537220259872,49.99399185180664,0.5170537220259872,0.16794999999999996,1.2467406326192623,9.326073008917273,0.13368334468614726,0,34,29,0.76,0.12764199999999998,1.2904266000000002,0.26549899999999993,0.008803380861699652,10.715573329336504,14.287431105782005,10.715573329336504,3.4486902669128976,3.4486902669128976,3.4486902669128976,0.0,0.16794999999999996,0.42153953548899104,0.04750401782697974,1.3813239999999998,30.0,2,high_tracking_err;warn,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,3,left,touchdown,left,roll,1778046258.9173946,4,39.99519348144531,0.16642339186738556,39.99519348144531,0.16642339186738556,2.2278398892805407,1.1549774916904751,1.1972558150797066,0.9646873100495931,0,16,12,0.04624299999999998,0.103022,0.11892099999999994,0.10561700000000002,0.005723286772411391,9.092001612770366,18.18400322554073,9.092001612770366,8.334334811706169,8.334334811706169,16.668669623412338,8.334334811706169,2.2278398892805407,0.1655140656190585,0.012355833515865387,0.13716399999999995,30.0,2,high_tracking_err;warn,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,3,left,touchdown,left,pitch,1778046258.9173946,0,0.0,0.11261888333457222,0.0,0.11261888333457222,0.22394610617084346,0.7003115312462167,3.448649950298487,0.20306831407623827,0,16,16,0.463875,0.103883,0.491984,0.103883,0.003256487031181526,0.0,6.667467849364936,0.0,6.250751108779627,6.250751108779627,6.250751108779627,0.0,0.22394610617084346,0.2708930040965817,0.01875579781642734,0.578377,30.0,2,high_tracking_err;warn,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,3,left,touchdown,right,roll,1778046258.9173946,3,29.996395111083984,0.7286707580081181,29.996395111083984,0.7286707580081181,0.6790967845622252,0.154295126937379,0.2824697822618133,0.5462358688490339,0,16,13,0.013066649999999999,0.00887352,0.02638675,0.01691088,0.000956891485592008,8.334334811706169,25.00300443511851,0.0,7.693232133882618,7.693232133882618,7.693232133882618,0.0,0.6790967845622252,0.0017599112696071878,0.0013082420533365344,0.015896933999999998,30.0,2,high_tracking_err;warn,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,3,left,touchdown,right,pitch,1778046258.9173946,0,0.0,0.6572596279041991,0.0,0.6572596279041991,0.6786914721224925,0.8664923665947145,1.3344820709002343,0.649309859974502,0,16,16,0.174639,0.11852599999999996,0.174639,0.11852599999999996,0.005151926302209952,0.0,0.0,0.0,6.250751108779627,6.250751108779627,6.250751108779627,0.0,0.6786914721224925,0.037786614041052956,0.003713618831019238,0.07124899999999995,30.0,2,high_tracking_err;warn,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,4,right,swing,left,roll,1778046259.2674158,3,29.996395111083984,0.8628618502896389,29.996395111083984,0.8628618502896389,0.6614421108468039,1.7007616592536903,2.5568330954243366,0.6651829023557867,0,33,30,0.44334359,0.29324612,0.46508757,0.3240781200000001,0.005803403110517232,10.346070800738692,20.692141601477385,10.346070800738692,3.333733924682468,3.333733924682468,3.333733924682468,0.0,0.6614421108468039,0.08683788889993235,0.005997524727303723,0.250053092,30.0,3,high_tracking_err;warn,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,4,right,swing,left,pitch,1778046259.2674158,11,109.98678207397461,0.41456862023197144,109.98678207397461,0.41456862023197144,0.2381153861304955,2.3587654637002173,9.017987896923243,0.26156227871019666,0,33,22,0.685403,0.163205,1.196716,0.36480700000000005,0.016059006010021273,19.049908141042675,4.762477035260669,19.049908141042675,4.546000806385183,4.546000806385183,4.546000806385183,0.0,0.2381153861304955,0.48059934097864293,0.051374649015987886,1.1961449999999998,30.0,3,high_tracking_err;warn,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,4,right,swing,right,roll,1778046259.2674158,0,0.0,0.5946200219861711,0.0,0.5946200219861711,0.1887568516160598,0.5846569322324556,2.689570980710542,0.21737925357820398,0,33,33,0.23545539999999998,0.04444382,0.49138782,0.09332509000000001,0.003673425643990638,21.877628880728693,28.12837998950832,9.37612666316944,3.030667204256789,3.030667204256789,3.030667204256789,0.0,0.1887568516160598,0.06673454984914683,0.014932510537333491,0.467772544,30.0,3,high_tracking_err;warn,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,4,right,swing,right,pitch,1778046259.2674158,3,29.996395111083984,0.10036506899570705,29.996395111083984,0.10036506899570705,0.42066647289244186,2.3482260627858826,5.479456860920749,0.4285508805687166,0,33,30,0.6640029999999999,0.2793238,1.1301109999999996,0.4963766,0.01212719126018628,3.4486902669128976,17.24345133456449,3.4486902669128976,3.333733924682468,3.333733924682468,3.333733924682468,0.0,0.42066647289244186,0.3479868443795723,0.03654366151980498,1.0332939999999997,30.0,3,high_tracking_err;warn,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,4,right,touchdown,left,roll,1778046259.2674158,3,29.996395111083984,0.8174109279891794,29.996395111083984,0.8174109279891794,0.7540789492871621,0.2066471763160688,0.3162752281403198,0.6533776847815188,0,15,12,0.0205727,0.01551344,0.028503090000000002,0.0180778,0.0013065606404496443,9.092001612770366,27.2760048383111,0.0,8.334334811706169,8.334334811706169,8.334334811706169,0.0,0.7540789492871621,0.0016294313595014518,0.0012464129721441908,0.014742808,30.0,3,high_tracking_err;warn,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,4,right,touchdown,left,pitch,1778046259.2674158,0,0.0,0.7998933453163636,0.0,0.7998933453163636,0.606874152037166,0.34681434061123934,0.5674994097657126,0.6111272269946831,0,15,15,0.04864600000000002,0.029521999999999993,0.06799299999999997,0.04160900000000001,0.0022074900640395526,7.143715552891003,21.431146658673008,7.143715552891003,6.667467849364936,6.667467849364936,6.667467849364936,0.0,0.606874152037166,0.01630723996879914,0.0028870730342915305,0.06032599999999999,30.0,3,high_tracking_err;warn,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,4,right,touchdown,right,roll,1778046259.2674158,2,19.997596740722656,0.4247973325082806,19.997596740722656,0.4247973325082806,0.12603416148568158,0.4330951801422463,2.088186562702716,0.20740253187995625,0,15,13,0.1862741,0.023476900000000002,0.2174022,0.029520500000000005,0.0033797604757121002,8.334334811706169,25.00300443511851,0.0,7.693232133882618,7.693232133882618,7.693232133882618,0.0,0.12603416148568158,0.1519755806601356,0.011119186930236889,0.19594689999999998,30.0,3,high_tracking_err;warn,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,4,right,touchdown,right,pitch,1778046259.2674158,0,0.0,0.7254188819622354,0.0,0.7254188819622354,0.7642012661150197,0.48439940227812156,1.5568435559875802,0.311141990096008,0,15,15,0.08229899999999996,0.06289299999999998,0.11998399999999987,0.06289299999999998,0.0022013385759620196,0.0,21.431146658673008,0.0,6.667467849364936,6.667467849364936,6.667467849364936,0.0,0.7642012661150197,0.6112340037089451,0.011487410486222788,0.14373499999999984,30.0,3,high_tracking_err;warn,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,5,left,swing,left,roll,1778046259.6173985,8,79.99038696289062,0.8113620377345746,79.99038696289062,0.8113620377345746,0.43386792242938105,1.5603767786707579,5.699719608152585,0.27376377891271625,0,33,25,0.39553119999999997,0.1716083,0.52360959,0.23042009400000002,0.009861445509329549,16.668669623412338,20.835837029265424,8.334334811706169,4.000480709618961,12.001442128856883,8.000961419237923,4.0004807096189605,0.43386792242938105,0.058877398846454765,0.03671191583728505,0.49237802999999997,30.0,4,high_tracking_err;warn,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,5,left,swing,left,pitch,1778046259.6173985,7,69.9915885925293,0.1914514245078018,69.9915885925293,0.1914514245078018,0.7192316997978568,1.6145491719194176,4.0389868449128015,0.39974113160407543,0,33,26,0.256254,0.184306,0.6197469999999998,0.319504,0.008062058476073875,12.001442128856883,16.001922838475846,12.001442128856883,3.846616066941309,3.846616066941309,7.693232133882618,3.846616066941309,0.7192316997978568,0.07285446326251556,0.02769170062989267,0.6353669999999998,30.0,4,high_tracking_err;warn,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,5,left,swing,right,roll,1778046259.6173985,2,19.997596740722656,0.6685804230046362,19.997596740722656,0.6685804230046362,0.3406677762851765,1.087875755050351,2.7731445254583984,0.39228959942883834,0,33,31,0.3101967,0.10567402000000001,0.5913567100000001,0.22231226000000004,0.006088546229768148,16.668669623412338,30.00360532214221,10.001201774047404,3.2261941206604527,3.2261941206604527,3.2261941206604527,0.0,0.3406677762851765,0.13336899617276982,0.0123405578418868,0.53692135,30.0,4,high_tracking_err;warn,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,5,left,swing,right,pitch,1778046259.6173985,6,59.99279022216797,0.388532990601909,59.99279022216797,0.388532990601909,0.14691842105263156,1.961733461386781,8.275652660199096,0.2370487914290479,0,33,27,0.76,0.11165799999999998,0.8788429999999999,0.35673199999999994,0.01421866281555327,19.233080334706546,23.079696401647855,19.233080334706546,3.704148805202742,3.704148805202742,3.704148805202742,0.0,0.14691842105263156,0.6202035850740238,0.04000879025262343,0.9349569999999998,30.0,4,high_tracking_err;warn,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,5,left,touchdown,left,roll,1778046259.6173985,2,19.997596740722656,0.064493318297313,19.997596740722656,0.064493318297313,4.1493878706390195,1.1711186303193382,0.5036051168426282,2.3254700779485953,0,14,12,0.02826200000000001,0.11727000000000001,0.04567100000000007,0.11727000000000001,0.0063197123942430366,0.0,36.36800645108146,0.0,8.334334811706169,8.334334811706169,8.334334811706169,0.0,4.1493878706390195,0.16369139312208814,0.007557253711678943,0.10753299999999996,30.0,4,high_tracking_err;warn,warn
sim,5008,t27_tracking_lag_b1_diag_20260506_134417_5008.csv,5,left,touchdown,left,pitch,1778046259.6173985,3,29.996395111083984,-0.44617237857212844,29.996395111083984,-0.44617237857212844,0.2347460409611649,0.5804378518730531,3.2791393795790316,0.17700920414903754,0,14,11,0.24042578,0.05643900000000002,0.29581578000000003,0.05643900000000002,0.0028269779291263874,0.0,20.002403548094808,0.0,9.092001612770366,9.092001612770366,9.092001612770366,0.0,0.2347460409611649,0.16868472360976702,0.024338834622773198,0.34416078000000005,30.0,4,high_tracking_err;warn,warn
